paper	intervention_general	intervention_precise	outcome_general	mean_age_n	mean_IQ_n	total_n	mean_age_q10	mean_age_q15	mean_age_q20	mean_age_q25	mean_age_q50	mean_age_q75	mean_age_q85	mean_age_q90	mean_IQ_q10	mean_IQ_q15	mean_IQ_q20	mean_IQ_q25	mean_IQ_q50	mean_IQ_q75	mean_IQ_q85	mean_IQ_q90	n_cor	n_cct_intervention	n_outcome_intervention	n_meta_intervention	mean_age	mean_IQ	perc_female	duration_month	prof_imp	sett_home	sett_clin	sett_class	dose	design_num	low_RoB_num	random_num	attrition_num	reporting_num	blinding_num	available_age	available_IQ	available_control	available_rob	active_controls	n_es	author	year	intervention_type	meta_intervention	Link_MA	URL_meta	outcome_intervention	min_age_intervention	max_age_intervention	min_age_meta	max_age_meta	min_IQ_intervention	max_IQ_intervention	min_IQ_meta	max_IQ_meta	dose_unit	outcome_test	outcome_report	outcome_observation	amstar	amstar_rank	AMS_1_PICO	AMS_2_protocol	AMS_3_selection	AMS_4_search	AMS_5_screening_duplicate	AMS_6_extraction_duplicate	AMS_7_excluded	AMS_8_description	AMS_9_RoB	AMS_10_funding_primary	AMS_11_stat	AMS_12_MA_RoB	AMS_13_interpreting_RoB	AMS_14_heterogeneity	AMS_15_publication_bias	AMS_16_CoI	INTER_mean_IQ	INTER_IQ_q20	INTER_IQ_q80	Duration	IQ	IQ_precise	Intensity	Intensity_global	Age	Age_precise	PICO_amstar	PICO_amstar_precise	PICO_amstar_ID	year_meta_num	unique_meta	row_id_meta	overall_scope	IN_meta
Mazahery (2017)	PUFA	n-3	ADHD symptoms	4	1	107	5.5	5.5	5.5	6.5	6.5	6.5	11	17	100	100	100	100	100	100	100	100	39.1308411214953	12	11	10	8.04672897196262	100	10.0717757009346	1.98315821074766	100	100	0	0	1.33457943925234	100	100	76.6355140186916	100	100	100	1	0.121495327102804	1	1	0	1	Amminger	2007	Complementary	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.3390/nu9020155	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	3.447391	17	5.5	17	100	100	100	100	g/day	0	100	0	2.0	Critically low	1	0	1	0.0	0.0	1	0.0	0.5	1.0	0	1	1	1	1	1	1	100	100	100	< 2 months	Average (80-119)	Homogeneous	other unit	other unitg/day	6-12 yo	Homogeneous	PUFA_ADHD symptoms_6-12 yo	PUFA_ADHD symptoms_6-12 yo - [Homogeneous]	Mazahery (2017) - PUFA_ADHD symptoms_6-12 yo - [Homogeneous]	2017	n-3_ADHD symptoms	204	TRUE	0
Mazahery (2017)	PUFA	n-3	Disruptive behaviors	4	1	107	5.5	5.5	5.5	6.5	6.5	6.5	11	17	100	100	100	100	100	100	100	100	39.1308411214953	12	11	10	8.04672897196262	100	10.0717757009346	1.98315821074766	100	100	0	0	1.33457943925234	100	100	76.6355140186916	100	100	100	1	0.121495327102804	1	1	0	1	Amminger	2007	Complementary	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.3390/nu9020155	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	3.447391	17	5.5	17	100	100	100	100	g/day	0	100	0	2.0	Critically low	1	0	1	0.0	0.0	1	0.0	0.5	1.0	0	1	1	1	1	1	1	100	100	100	< 2 months	Average (80-119)	Homogeneous	other unit	other unitg/day	6-12 yo	Homogeneous	PUFA_Disruptive behaviors_6-12 yo	PUFA_Disruptive behaviors_6-12 yo - [Homogeneous]	Mazahery (2017) - PUFA_Disruptive behaviors_6-12 yo - [Homogeneous]	2017	n-3_Disruptive behaviors	205	TRUE	0
Mazahery (2017)	PUFA	n-3	Restricted/repetitive behaviors	4	1	107	5.5	5.5	5.5	6.5	6.5	6.5	11	17	100	100	100	100	100	100	100	100	39.1308411214953	12	11	10	8.04672897196262	100	10.0717757009346	1.98315821074766	100	100	0	0	1.33457943925234	100	100	76.6355140186916	100	100	100	1	0.121495327102804	1	1	0	1	Amminger	2007	Complementary	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.3390/nu9020155	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	3.447391	17	5.5	17	100	100	100	100	g/day	0	100	0	2.0	Critically low	1	0	1	0.0	0.0	1	0.0	0.5	1.0	0	1	1	1	1	1	1	100	100	100	< 2 months	Average (80-119)	Homogeneous	other unit	other unitg/day	6-12 yo	Homogeneous	PUFA_Restricted/repetitive behaviors_6-12 yo	PUFA_Restricted/repetitive behaviors_6-12 yo - [Homogeneous]	Mazahery (2017) - PUFA_Restricted/repetitive behaviors_6-12 yo - [Homogeneous]	2017	n-3_Restricted/repetitive behaviors	206	TRUE	0
Mazahery (2017)	PUFA	n-3	Social-communication	4	1	107	5.5	5.5	5.5	6.5	6.5	6.5	11	17	100	100	100	100	100	100	100	100	39.1308411214953	12	11	10	8.04672897196262	100	10.0717757009346	1.98315821074766	100	100	0	0	1.33457943925234	100	100	76.6355140186916	100	100	100	1	0.121495327102804	1	1	0	2	Amminger	2007	Complementary	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	https://doi.org/10.3390/nu9020155	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	3.447391	17	5.5	17	100	100	100	100	g/day	0	100	0	2.0	Critically low	1	0	1	0.0	0.0	1	0.0	0.5	1.0	0	1	1	1	1	1	1	100	100	100	< 2 months	Average (80-119)	Homogeneous	other unit	other unitg/day	6-12 yo	Homogeneous	PUFA_Social-communication_6-12 yo	PUFA_Social-communication_6-12 yo - [Homogeneous]	Mazahery (2017) - PUFA_Social-communication_6-12 yo - [Homogeneous]	2017	n-3_Social-communication	207	TRUE	0
Ojeda (2023)	PHYS	PHYS	Social-communication	8	1	214	4.75	5.556	5.556	5.556	7.538462	9.1	9.18124999999997	10.725	100	100	100	100	100	100	100	100	29.2429906542056	30	3	6	7.49392528971963	100	24.116763400478	3.27801856439252	100	0	100	0	2.5275	85.981308411215	19.6261682242991	85.981308411215	100	19.6261682242991	19.6261682242991	1	0.149532710280374	0.785046728971963	1	0	2.07009345794393	Bahrami/Movahedi	2012/2013/2015	Complementary	Jia (2023) | Ojeda (2023) | Wang (2023) | Huang (2020) | Chen (2022b) | Li (2023)	https://doi.org/10.1007/s40489-023-00410-5	https://doi.org/10.3389/fped.2023.1193648 | https://doi.org/10.1007/s40489-023-00410-5 | https://doi.org/10.1002/aur.3004 | https://doi.org/10.3390/ijerph17061950 | https://doi.org/10.1016/j.ctcp.2022.101565 | NA	Social-communication | Restricted/repetitive behaviors | Overall ASD symptoms	4.75	32.96	4.75	10.725	47.5	107.5	100	100	hour/week	0	100	0	4.0	Critically low	1	1	1	0.0	1.0	1	0.0	0.5	1.0	1	0	0	0	0	1	1	81.3888888888889	47.5	100	2-6 months	Average (80-119)	Homogeneous	other unit	other unithour/week	6-12 yo	Mixed	PHYS_Social-communication_6-12 yo	PHYS_Social-communication_6-12 yo - [Homogeneous]	Ojeda (2023) - PHYS_Social-communication_6-12 yo - [Homogeneous]	2023	PHYS_Social-communication	220	TRUE	0
Ooi (2016)	OXYT	OXYT	Restricted/repetitive behaviors	4	4	140	11.5	11.5	11.5	11.5	15	33.2	37.5	37.5	86.59	86.59	86.59	86.59	89.555	107	111.91	111.91	38.5285714285714	28	11	13	21.8235714285714	96.133	3.71514285714286	0.888303335071429	100	76.4285714285714	23.5714285714286	0	34.5420560747664	100	76.4285714285714	76.4285714285714	100	72.8571428571429	62.8571428571429	1	1	1	1	0	1	Anagnostou	2012	Complementary	Hu (2023) | Bakermans-Kranenburg (2013) | Kiani (2023) | Cai (2018) | Keech (2018) | Ooi (2016) | Wang (2019) | Martins (2021) | Siafis (adult) (2022) | Siafis (child) (2022) | Linden (2023) | Iffland (2023) | Zhou (2021)	https://doi.org/10.1055/s-0042-109400	https://doi.org/10.1007/s00228-023-03545-w | https://doi.org/10.1038/tp.2013.34 | https://doi.org/10.2174/1871527321666220517112612 | https://doi.org/10.1111/pcn.12627 | https://doi.org/10.1016/j.psyneuen.2017.09.022 | https://doi.org/10.1055/s-0042-109400 | https://doi.org/10.1016/j.rasd.2019.03.007 | https://doi.org/10.1111/bph.15451 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1177/13623613221117931 | https://doi.org/10.1002/14651858.CD011769.pub2 | https://doi.org/10.1016/j.jaac.2020.03.007	Social-communication | Restricted/repetitive behaviors | Anxiety | Overall ASD symptoms | Adverse events | Disruptive behaviors | Acceptability | ADHD symptoms | Quality of life | Tolerability | Mood related symptoms	5	37.5	11.5	37.5	32	111.91	86.59	111.91	IU/day	0	0	0	3.0	Critically low	1	0	1	0.0	1.0	1	0.0	1.0	1.0	0	1	0	1	1	1	1	87.6630879268293	83.33333	105	< 2 months	Average (80-119)	Homogeneous	other unit	other unitIU/day	>= 20 yo	Mixed	OXYT_Restricted/repetitive behaviors_>= 20 yo	OXYT_Restricted/repetitive behaviors_>= 20 yo - [Homogeneous]	Ooi (2016) - OXYT_Restricted/repetitive behaviors_>= 20 yo - [Homogeneous]	2016	OXYT_Restricted/repetitive behaviors	223	TRUE	0
Ooi (2016)	OXYT	OXYT	Social-communication	7	7	178	11.5	11.5	11.5	13.2	15	28	28.5	33.2	86.59	86.59	86.59	86.59	99	100.5	106.4	107	31.5280898876404	28	11	13	18.5702247191011	95.5364606741573	4.69910112359551	0.761103956348315	100	100	0	0	29.9831460674157	100	60.1123595505618	60.1123595505618	88.2022471910112	66.8539325842697	49.438202247191	1	1	1	0.882022471910112	0	1	Anagnostou	2012	Complementary	Hu (2023) | Bakermans-Kranenburg (2013) | Kiani (2023) | Cai (2018) | Keech (2018) | Ooi (2016) | Wang (2019) | Martins (2021) | Siafis (adult) (2022) | Siafis (child) (2022) | Linden (2023) | Iffland (2023) | Zhou (2021)	https://doi.org/10.1055/s-0042-109400	https://doi.org/10.1007/s00228-023-03545-w | https://doi.org/10.1038/tp.2013.34 | https://doi.org/10.2174/1871527321666220517112612 | https://doi.org/10.1111/pcn.12627 | https://doi.org/10.1016/j.psyneuen.2017.09.022 | https://doi.org/10.1055/s-0042-109400 | https://doi.org/10.1016/j.rasd.2019.03.007 | https://doi.org/10.1111/bph.15451 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1177/13623613221117931 | https://doi.org/10.1002/14651858.CD011769.pub2 | https://doi.org/10.1016/j.jaac.2020.03.007	Social-communication | Restricted/repetitive behaviors | Anxiety | Overall ASD symptoms | Adverse events | Disruptive behaviors | Acceptability | ADHD symptoms | Quality of life | Tolerability | Mood related symptoms	5	37.5	11.5	33.2	32	111.91	86.59	107	IU/day	0	0	0	3.0	Critically low	1	0	1	0.0	1.0	1	0.0	1.0	1.0	0	1	0	1	1	1	1	87.6630879268293	83.33333	105	< 2 months	Average (80-119)	Homogeneous	other unit	other unitIU/day	13-19 yo	Mixed	OXYT_Social-communication_13-19 yo	OXYT_Social-communication_13-19 yo - [Mixed]	Ooi (2016) - OXYT_Social-communication_13-19 yo - [Mixed]	2016	OXYT_Social-communication	224	TRUE	0
Parker (2019)	MELAT	MELAT	Sleep quality	2	0	48	8.6	8.6	8.6	8.6	9	9	9	9									28.1666666666667	6	7	3	8.88333333333333		26.3574074074074	2.39350786375	100	100	0	0	2.875	100	0	29.1666666666667	29.1666666666667	0	70.8333333333333	1	0	1	1	0	2	Garstang	2006	Complementary	Siafis (child) (2022) | Salanitro (2022) | Parker (2019)	https://doi.org/10.1111/dmcn.14157	https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.neubiorev.2022.104723 | https://doi.org/10.1111/dmcn.14157	Acceptability | ADHD symptoms | Adverse events | Disruptive behaviors | Tolerability | Sleep quality | Sleep quantity	6	10.8	8.6	9	91.53846	91.53846	Inf	-Inf	mg/day	0	0	100	4.5	Critically low	1	1	1	0.5	1.0	1	0.0	0.5	1.0	0	1	1	1	1	0	1	91.53846	91.53846	91.53846	2-6 months			other unit	other unitmg/day	6-12 yo	Homogeneous	MELAT_Sleep quality_6-12 yo	MELAT_Sleep quality_6-12 yo - [Homogeneous]	Parker (2019) - MELAT_Sleep quality_6-12 yo - [Homogeneous]	2019	MELAT_Sleep quality	233	TRUE	0
Parker (2019)	MELAT	MELAT	Sleep quantity	3	0	114	6.557576	6.557576	6.557576	6.557576	6.557576	9	9	9									50.0701754385965	6	7	3	7.53684224561403		21.2294346978557	2.60672683052632	100	100	0	0	2.94736842105263	100	0	70.1754385964912	12.280701754386	0	87.719298245614	1	0	1	1	0	1	Cortesi	2012	Complementary	Siafis (child) (2022) | Salanitro (2022) | Parker (2019)	https://doi.org/10.1111/dmcn.14157	https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.neubiorev.2022.104723 | https://doi.org/10.1111/dmcn.14157	Acceptability | ADHD symptoms | Adverse events | Disruptive behaviors | Tolerability | Sleep quality | Sleep quantity	6	10.8	6.557576	9	91.53846	91.53846	Inf	-Inf	mg/day	0	100	0	4.5	Critically low	1	1	1	0.5	1.0	1	0.0	0.5	1.0	0	1	1	1	1	0	1	91.53846	91.53846	91.53846	2-6 months			other unit	other unitmg/day	6-12 yo	Homogeneous	MELAT_Sleep quantity_6-12 yo	MELAT_Sleep quantity_6-12 yo - [Homogeneous]	Parker (2019) - MELAT_Sleep quantity_6-12 yo - [Homogeneous]	2019	MELAT_Sleep quantity	234	TRUE	0
Rahim (2023)	PROB	PROB	Overall ASD symptoms	10	2	540	4.15	4.15	4.15	4.5	7	10.3	10.3	10.3	57	57	60.3	62.5	62.5	62.5	62.5	62.5	74.0222222222222	13	8	4	7.49507407407407	61.3860759493671	18.6417536534447	2.52655883587037	100	100	0	0		100	84.6296296296296	90.7407407407407	100	100	56.6666666666667	1	0.146296296296296	1	1	10.5555555555556	1	Arnold	2019	Complementary	Siafis (child) (2022) | Rahim (2023) | Song (2022) | He (2023)	https://doi.org/10.3389/fnut.2023.1294089	https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.3389/fnut.2023.1294089 | https://doi.org/10.1099/jmm.0.001510 | https://doi.org/10.3390/nu15061415	Acceptability | ADHD symptoms | Overall ASD symptoms | Disruptive behaviors | Restricted/repetitive behaviors | Social-communication | Tolerability | Adverse events	3.88	12	3.88	12	57	62.5	57	62.5	NA	0	0	100	3.5	Critically low	1	0	1	1.0	0.5	1	0.0	0.5	1.0	0	1	0	1	1	1	1	61.2777777777778	62.5	62.5	2-6 months	Low (< 70)	Homogeneous	other unit	other unitNA	6-12 yo	Mixed	PROB_Overall ASD symptoms_6-12 yo	PROB_Overall ASD symptoms_6-12 yo - [Mixed]	Rahim (2023) - PROB_Overall ASD symptoms_6-12 yo - [Mixed]	2023	PROB_Overall ASD symptoms	250	TRUE	0
Salanitro (2022)	MELAT	MELAT	Sleep quality	5	0	233	6.56	6.56	6.56	6.56	8.69	8.69	8.69	9									65.5665236051502	6	7	3	7.94244635193133		23.2412017167382	2.5901114688412	100	100	0	0	3.87124463519313	100	55.3648068669528	100	100	55.3648068669528	62.2317596566524	1	0	1	1	0	1.59227467811159	Cortesi	2012	Complementary	Siafis (child) (2022) | Salanitro (2022) | Parker (2019)	https://doi.org/10.1016/j.neubiorev.2022.104723	https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.neubiorev.2022.104723 | https://doi.org/10.1111/dmcn.14157	Acceptability | ADHD symptoms | Adverse events | Disruptive behaviors | Tolerability | Sleep quality | Sleep quantity	6	10.8	6	9	91.53846	91.53846	Inf	-Inf	mg/day	0	0	100	4.5	Low	1	1	1	0.5	1.0	1	0.0	0.5	1.0	0	1	1	1	1	1	1	91.53846	91.53846	91.53846	2-6 months			other unit	other unitmg/day	6-12 yo	Homogeneous	MELAT_Sleep quality_6-12 yo	MELAT_Sleep quality_6-12 yo - [Homogeneous]	Salanitro (2022) - MELAT_Sleep quality_6-12 yo - [Homogeneous]	2022	MELAT_Sleep quality	265	TRUE	1
Salanitro (2022)	MELAT	MELAT	Sleep quantity	5	0	233	6.56	6.56	6.56	6.56	8.69	8.69	8.69	9									65.5665236051502	6	7	3	7.94244635193133		23.2412017167382	2.5901114688412	100	100	0	0	3.87124463519313	100	55.3648068669528	100	100	55.3648068669528	62.2317596566524	1	0	1	1	0	1	Cortesi	2012	Complementary	Siafis (child) (2022) | Salanitro (2022) | Parker (2019)	https://doi.org/10.1016/j.neubiorev.2022.104723	https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.neubiorev.2022.104723 | https://doi.org/10.1111/dmcn.14157	Acceptability | ADHD symptoms | Adverse events | Disruptive behaviors | Tolerability | Sleep quality | Sleep quantity	6	10.8	6	9	91.53846	91.53846	Inf	-Inf	mg/day	0	0	100	4.5	Low	1	1	1	0.5	1.0	1	0.0	0.5	1.0	0	1	1	1	1	1	1	91.53846	91.53846	91.53846	2-6 months			other unit	other unitmg/day	6-12 yo	Homogeneous	MELAT_Sleep quantity_6-12 yo	MELAT_Sleep quantity_6-12 yo - [Homogeneous]	Salanitro (2022) - MELAT_Sleep quantity_6-12 yo - [Homogeneous]	2022	MELAT_Sleep quantity	266	TRUE	1
Salazar de Pablo (2023)	PUFA		Disruptive behaviors	4	1	121	5.1	5.1	5.1	5.1	7.2	7.2	11.2	14.6	100	100	100	100	100	100	100	100	42.0082644628099	12	11	10	7.71487603305785	100	14.0297520661157	5.04046638545455	100	100	0	0	1.14148760330579	100	52.8925619834711	100	20.6611570247934	42.1487603305785	100	1	0.107438016528926	1	1	0	1	Amminger	2007	Complementary	Cheng (2017) | De Andrade (2021) | Horvath (2017) | James (2011) | Mazahery (2017) | De Crescenzo (2020) | Siafis (child) (2022) | Zhou (2021) | Fraguas (2019) | Salazar de Pablo (2023)	10.1016/j.jaac.2022.03.033	https://doi.org/10.2147/NDT.S147305 | https://doi.org/10.1080/1028415X.2021.1913950 | https://doi.org/10.3945/jn.116.242354. | https://doi.org/10.1002/14651858.CD007992.pub2. | https://doi.org/10.3390/nu9020155 | https://doi.org/10.1186/s12955-020-01284-5 | https://doi.org/10.1186/s13229-022-00488-4 | https://doi.org/10.1016/j.jaac.2020.03.007 | https://doi.org/10.1542/peds.2018-3218 | 10.1016/j.jaac.2022.03.033	ADHD symptoms | Social-communication | Restricted/repetitive behaviors | Disruptive behaviors | Overall ASD symptoms | Acceptability | Tolerability | Mood related symptoms | Adaptive behaviors | Adverse events | Language (Overall skills)	3.447391	17	5.1	14.6	100	100	100	100	g/day	0	0	0	5.0	Low	1	1	1	1.0	1.0	1	0.0	1.0	1.0	0	1	1	1	1	1	1	100	100	100	2-6 months	Average (80-119)	Homogeneous	other unit	other unitg/day	6-12 yo	Mixed	PUFA_Disruptive behaviors_6-12 yo	PUFA_Disruptive behaviors_6-12 yo - [Homogeneous]	Salazar de Pablo (2023) - PUFA_Disruptive behaviors_6-12 yo - [Homogeneous]	2023	NA_Disruptive behaviors	267		0
Salazar de Pablo (2023)	SECRET		Disruptive behaviors	3	3	119	5	6.4	6.4	6.4	6.4	6.7	6.7	6.7	45.83333	55	55	55	55	56.4	56.4	56.4	46.8319327731092	7	2	3	6.33529411764706	54.3439771428571	10.78	0.03278689	100	0	100	0		100	54.6218487394958	100	100	54.6218487394958	100	1	1	1	1	0	1.45378151260504	Carey	2002	Complementary	Iffland (2023) | Zhou (2021) | Salazar de Pablo (2023)	10.1016/j.jaac.2022.03.033	https://doi.org/10.1002/14651858.CD011769.pub2 | https://doi.org/10.1016/j.jaac.2020.03.007 | 10.1016/j.jaac.2022.03.033	Disruptive behaviors | Restricted/repetitive behaviors	5	7.5	5	6.7	39	92.5	45.83333	56.4	NA	0	0	0	5.0	Low	1	1	1	1.0	1.0	1	0.0	1.0	1.0	0	1	1	1	1	1	1	56.296666	45.83333	56.4	< 2 months	Low (< 70)	Homogeneous	other unit	other unitNA	6-12 yo	Homogeneous	SECRET_Disruptive behaviors_6-12 yo	SECRET_Disruptive behaviors_6-12 yo - [Homogeneous]	Salazar de Pablo (2023) - SECRET_Disruptive behaviors_6-12 yo - [Homogeneous]	2023	NA_Disruptive behaviors	268		0
Sandbank (2023)	AAI	AAI	Adaptive behaviors	4	0	124	4.1	4.1	4.1	4.1	4.1	5.55	6.75	6.75									50.758064516129	23	10	5	5.05987905645161		19.3551612903226		100	0	0	0		25	0	17.741935483871	100	100	0	1	0	0.838709677419355	0.25	0	1.25	Ben-Itzchak	2021	Complementary	Chen (2022a) | Dimolareva (2020) | Madigand (2023) | Xiao (2023) | Sandbank (2023)	https://doi.org/10.1136/bmj-2023-076733	https://doi.org/10.3390/ijerph192114449 | https://doi.org/10.1007/s1080 3-020-04715 -w | https://doi.org/10.1016/j.pnpbp.2023.110765 | https://doi.org/10.3390/ijerph20032630 | https://doi.org/10.1136/bmj-2023-076733	Social-communication | Disruptive behaviors | Restricted/repetitive behaviors | ADHD symptoms | Overall ASD symptoms | Language (Expressive skills) | Sensory Profile | Adaptive behaviors | Language (Overall skills) | Global cognition (IQ)	4.1	11	4.1	7.891667	67	101.5	Inf	-Inf	NA	0	100	0	5.0	Low	1	1	0	1.0	1.0	1	0.0	1.0	1.0	1	1	1	1	1	1	1	84.622641509434	70	90				other unit	other unitNA	< 6 yo	Mixed	AAI_Adaptive behaviors_< 6 yo	AAI_Adaptive behaviors_< 6 yo - [Mixed]	Sandbank (2023) - AAI_Adaptive behaviors_< 6 yo - [Mixed]	2023	AAI_Adaptive behaviors	279	TRUE	1
Sandbank (2023)	AAI	AAI	Global cognition (IQ)	2	1	31	7.891667	7.891667	7.891667	7.891667	7.934483	7.934483	7.934483	7.934483	67	67	67	67	67	67	67	67	18.2258064516129	23	10	5	7.9220525483871	67	38.2658064516129	1.84119678	100	0	70.9677419354839	0	0.5	29.0322580645161	0	0	29.0322580645161	100	0	1	0.709677419354839	1	1	0	2.87096774193548	Kwon	2019	Complementary	Chen (2022a) | Dimolareva (2020) | Madigand (2023) | Xiao (2023) | Sandbank (2023)	https://doi.org/10.1136/bmj-2023-076733	https://doi.org/10.3390/ijerph192114449 | https://doi.org/10.1007/s1080 3-020-04715 -w | https://doi.org/10.1016/j.pnpbp.2023.110765 | https://doi.org/10.3390/ijerph20032630 | https://doi.org/10.1136/bmj-2023-076733	Social-communication | Disruptive behaviors | Restricted/repetitive behaviors | ADHD symptoms | Overall ASD symptoms | Language (Expressive skills) | Sensory Profile | Adaptive behaviors | Language (Overall skills) | Global cognition (IQ)	4.1	11	7.891667	7.934483	67	101.5	67	67	hour/week	100	0	0	5.0	Low	1	1	0	1.0	1.0	1	0.0	1.0	1.0	1	1	1	1	1	1	1	84.622641509434	70	90	< 2 months	Low (< 70)	Homogeneous	other unit	other unithour/week	6-12 yo	Homogeneous	AAI_Global cognition (IQ)_6-12 yo	AAI_Global cognition (IQ)_6-12 yo - [Homogeneous]	Sandbank (2023) - AAI_Global cognition (IQ)_6-12 yo - [Homogeneous]	2023	AAI_Global cognition (IQ)	280	TRUE	1
Sandbank (2023)	AAI	AAI	Language (Overall skills)	2	1	72	4.441667	4.441667	4.441667	4.441667	4.441667	7.934483	7.934483	7.934483	67	67	67	67	67	67	67	67	37.3611111111111	23	10	5	5.84849566666667	67	31.9718055555556	1.84119678	100	0	100	0	0.5	59.7222222222222	59.7222222222222	0	79.8611111111111	100	59.7222222222222	1	0.402777777777778	1	1	0	2.80555555555556	Hernandez-Espeso	2021	Complementary	Chen (2022a) | Dimolareva (2020) | Madigand (2023) | Xiao (2023) | Sandbank (2023)	https://doi.org/10.1136/bmj-2023-076733	https://doi.org/10.3390/ijerph192114449 | https://doi.org/10.1007/s1080 3-020-04715 -w | https://doi.org/10.1016/j.pnpbp.2023.110765 | https://doi.org/10.3390/ijerph20032630 | https://doi.org/10.1136/bmj-2023-076733	Social-communication | Disruptive behaviors | Restricted/repetitive behaviors | ADHD symptoms | Overall ASD symptoms | Language (Expressive skills) | Sensory Profile | Adaptive behaviors | Language (Overall skills) | Global cognition (IQ)	4.1	11	4.441667	7.934483	67	101.5	67	67	NA	100	0	0	5.0	Low	1	1	0	1.0	1.0	1	0.0	1.0	1.0	1	1	1	1	1	1	1	84.622641509434	70	90	< 2 months	Low (< 70)	Homogeneous	other unit	other unitNA	< 6 yo	Mixed	AAI_Language (Overall skills)_< 6 yo	AAI_Language (Overall skills)_< 6 yo - [Mixed]	Sandbank (2023) - AAI_Language (Overall skills)_< 6 yo - [Mixed]	2023	AAI_Language (Overall skills)	281	TRUE	1
